NAME,metropolitan statistical area/micropolitan statistical area,median_rent_burden,rent_burden_less_10,rent_burden_less_10_pct,rent_burden_less_15,rent_burden_less_15_pct,rent_burden_less_20,rent_burden_less_20_pct,rent_burden_less_25,rent_burden_less_25_pct,rent_burden_less_30,rent_burden_less_30_pct,rent_burden_less_35,rent_burden_less_35_pct,rent_burden_less_40,rent_burden_less_40_pct,rent_burden_less_50,rent_burden_less_50_pct,rent_burden_over_50,rent_burden_over_50_pct,total_rent_burden
"Toledo, OH Metro Area",45780,27.3,4912,5.328531291018952,10058,10.91090548148791,11584,12.566308321490945,11443,12.413351702591584,9997,10.844732759836411,6787,7.362528882765802,4726,5.126758729917664,6114,6.632459347168133,19711,21.3824674831585,92183
"Topeka, KS Metro Area",45820,26.7,1405,4.908811403815247,3039,10.617706659213193,3975,13.887918384459507,4132,14.436447487946335,2696,9.419327789812034,2211,7.7248270561106835,1339,4.678219551394033,2515,8.78694710362658,5635,19.687652854447627,28622
"Torrington, CT Micro Area",45860,27.5,536,4.721634954193093,899,7.919309372797745,1444,12.720225510923186,1490,13.125440451021847,1392,12.26215644820296,772,6.800563777307963,558,4.915433403805497,577,5.082804792107118,2445,21.538054968287526,11352
"Town of Pecos, TX Micro Area",45880,28.9,20,2.3014959723820483,92,10.586881472957423,61,7.019562715765247,54,6.214039125431531,157,18.06674338319908,113,13.003452243958574,9,1.0356731875719216,34,3.9125431530494823,159,18.296892980437285,869
"Traverse City, MI Metro Area",45900,29.9,491,4.070635052230144,907,7.519482672856906,1517,12.576687116564417,1201,9.956889404742165,1303,10.802520311722766,1052,8.721605040623444,727,6.027192837008788,973,8.066655612667882,2609,21.629912120709665,12062
"Trenton-Princeton, NJ Metro Area",45940,30.4,1983,3.6783528102392875,4280,7.939157855685401,7352,13.637544054906325,5777,10.716008161751066,5834,10.821739936931923,4472,8.29530699313671,3015,5.592654424040067,4890,9.070673344462994,13537,25.110369133741422,53910
"Troy, AL Micro Area",45980,33.0,82,1.7521367521367521,366,7.82051282051282,352,7.521367521367521,532,11.367521367521368,454,9.700854700854702,245,5.235042735042735,66,1.4102564102564104,529,11.303418803418804,1237,26.431623931623932,4680
"Truckee-Grass Valley, CA Micro Area",46020,35.4,169,1.57899654302532,482,4.503410258805942,1083,10.11865832009717,1078,10.071942446043165,1255,11.72568438755489,766,7.156871905073343,600,5.605904886480427,1095,10.230776417826776,3233,30.2064841633187,10703
"Tucson, AZ Metro Area",46060,31.2,4917,3.242099155353057,11740,7.740948562913339,17393,11.468340575362157,18062,11.909455957695123,14776,9.742781598433348,13580,8.954180705652739,9954,6.563322146102162,13746,9.063635344617271,36305,23.938257033779283,151661
"Tullahoma-Manchester, TN Micro Area",46100,27.2,629,8.677058904676507,544,7.504483377017519,861,11.877500344875155,578,7.973513588081114,950,13.105255897365154,403,5.559387501724376,465,6.414677886605048,304,4.193681887156849,1332,18.37494826872672,7249
"Tulsa, OK Metro Area",46140,27.8,6694,4.8416377957312005,13483,9.751987212405702,17157,12.409318742360352,17582,12.716712836054073,14743,10.663320290180025,11182,8.087719425136882,8329,6.024200956176451,10479,7.579253430156445,26697,19.309412045508793,138259
"Tupelo, MS Micro Area",46180,27.2,582,4.357265853110729,1563,11.701729430261286,1438,10.765890544283895,1663,12.450400539043198,1303,9.755184547428316,1066,7.980834019615184,705,5.27813131691248,963,7.209702777569814,2352,17.608744478550573,13357
"Tuscaloosa, AL Metro Area",46220,31.7,1388,3.758360185210257,2585,6.99953968210988,4218,11.421299179551054,4028,10.906826243535242,3017,8.16928867347215,3088,8.361539086404376,1769,4.7900138095367035,3458,9.363407435487801,8989,24.33998537813761,36931
"Twin Falls, ID Metro Area",46300,28.2,839,6.808407043739349,990,8.033758013470745,1164,9.445751846141363,1801,14.614947658849307,1241,10.07059969163353,1237,10.038140063296275,1009,8.18794124807271,919,7.4575996104844595,1979,16.059401119857178,12323
"Tyler, TX Metro Area",46340,28.7,938,3.740926856504746,1529,6.097950067799314,3578,14.26976150594241,3481,13.882906596474436,2481,9.894711653505624,1975,7.876685012363405,1721,6.863683496849326,2148,8.566642737497009,4901,19.54614341549015,25074
"Ukiah, CA Micro Area",46380,32.8,415,3.068165015525654,952,7.038296613928729,1085,8.02158805263936,1337,9.884666568091085,1598,11.814283601951796,1375,10.165606979151265,1084,8.014194883927251,1463,10.816205825816946,3004,22.209078811178472,13526
"Union City, TN Micro Area",46460,25.1,223,5.420515313563442,554,13.466212931453573,557,13.539134662129316,339,8.240155566358776,385,9.358288770053475,190,4.618376276130287,260,6.319883325230919,384,9.333981526494895,472,11.473018959649977,4114
"Urbana, OH Micro Area",46500,23.8,269,7.428887047776857,412,11.378072355702844,761,21.016293841480255,344,9.500138083402375,337,9.306821320077328,333,9.1963545981773,343,9.472521402927368,231,6.379453189726594,375,10.35625517812759,3621
"Urban Honolulu, HI Metro Area",46520,33.7,4590,3.3657195233730524,7726,5.665261228230981,13140,9.63519706691109,15049,11.035013748854263,13538,9.927039413382218,13246,9.712923923006416,9802,7.187534372135655,13784,10.107424381301557,36730,26.933088909257563,136375
"Utica-Rome, NY Metro Area",46540,27.6,2470,6.762491444216289,3588,9.823408624229979,4609,12.618754277891856,4245,11.62217659137577,4001,10.954140999315538,3125,8.555783709787816,1844,5.048596851471595,2246,6.1492128678987,7825,21.423682409308693,36525
"Utuado, PR Micro Area",46580,26.9,78,1.9254505060478895,152,3.7521599605035796,199,4.912367316711923,273,6.739076771167612,266,6.566279930881263,62,1.5304862996790916,78,1.9254505060478895,71,1.7526536657615401,427,10.540607257467292,4051
"Uvalde, TX Micro Area",46620,26.7,86,3.0485643388869197,228,8.082240340304857,494,17.51152073732719,308,10.918114143920596,272,9.641970932293512,397,14.073023750443106,233,8.25948245303084,82,2.9067706487061327,313,11.09535625664658,2821
"Valdosta, GA Metro Area",46660,31.4,623,2.7382208157524612,1810,7.95534458509142,2620,11.515471167369903,2300,10.109001406469762,1956,8.59704641350211,1831,8.047644163150492,1733,7.616912798874824,1832,8.052039381153305,4934,21.686005625879044,22752
"Vallejo, CA Metro Area",46700,33.3,1233,2.152208064234596,3221,5.6222726479315766,5085,8.875894571478444,7116,12.421015884098447,6853,11.961947983941352,5760,10.054110665037529,3725,6.50200733112236,5852,10.214697154826322,15690,27.386978530284516,57290
"Van Wert, OH Micro Area",46780,21.9,147,6.507304116865869,278,12.306330234617088,547,24.214254094732183,146,6.463036741921203,199,8.809207613988491,132,5.843293492695882,95,4.20540061974325,141,6.241699867197875,372,16.46746347941567,2259
"Vermillion, SD Micro Area",46820,25.2,50,1.8635855385762206,304,11.330600074543423,342,12.746925083861349,472,17.59224748415952,271,10.100633619083116,19,0.7081625046589639,80,2.981736861721953,100,3.727171077152441,719,26.798360044726056,2683
"Vernal, UT Micro Area",46860,21.5,263,7.878969442780108,355,10.635110844817255,765,22.91791491911324,488,14.619532654284004,378,11.324146195326543,169,5.06291192330737,184,5.512282804074296,199,5.961653684841222,250,7.489514679448773,3338
"Vernon, TX Micro Area",46900,20.0,51,2.8813559322033897,283,15.98870056497175,421,23.785310734463277,89,5.028248587570622,70,3.954802259887006,88,4.971751412429379,18,1.0169491525423728,173,9.77401129943503,318,17.966101694915253,1770
"Vicksburg, MS Micro Area",46980,28.6,321,6.629491945477076,470,9.706732755059893,419,8.653448988021479,444,9.169764560099132,627,12.94919454770756,103,2.127220156959934,622,12.84593143329203,201,4.151177199504337,999,20.63197026022305,4842
"Victoria, TX Metro Area",47020,29.0,427,3.6972898086414405,1181,10.225993592518833,1078,9.334141484111178,1526,13.213265217767772,1382,11.966404017663868,688,5.957225733829769,703,6.087107108840592,1015,8.78863970906572,2660,23.032297168586023,11549
"Vidalia, GA Micro Area",47080,24.7,480,11.431293165039296,571,13.598475827577994,369,8.78780662062396,385,9.168849726125268,296,7.049297451774232,316,7.52560133365087,221,5.263157894736842,325,7.739938080495357,599,14.265301262205288,4199
"Vincennes, IN Micro Area",47180,26.1,348,6.750727449078564,703,13.637245392822503,655,12.70611057225994,505,9.79631425800194,748,14.510184287099904,521,10.106692531522793,195,3.7827352085354025,286,5.5480116391852565,788,15.286129970902037,5155
"Vineland, NJ Metro Area",47220,34.0,345,1.8775510204081631,907,4.9360544217687075,1924,10.470748299319729,2293,12.47891156462585,1984,10.797278911564625,1464,7.96734693877551,963,5.240816326530613,1590,8.653061224489795,5780,31.45578231292517,18375
"Vineyard Haven, MA Micro Area",47240,31.0,13,0.6963042313872523,150,8.034279592929835,94,5.034815211569363,249,13.336904124263524,100,5.356186395286556,183,9.801821103374397,22,1.1783610069630424,246,13.176218532404926,226,12.104981253347615,1867
"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",47260,31.5,7902,3.053039903563812,18442,7.125305226717769,29105,11.245093190739654,31112,12.020523599048001,28993,11.20182054214447,23067,8.912233795938553,17335,6.697601458906438,25180,9.728618675238772,63910,24.692455104627083,258824
"Visalia, CA Metro Area",47300,29.9,2337,3.976315655147772,5134,8.735303625814575,6823,11.609072193013798,6703,11.40489680635666,6299,10.717506337944293,4218,7.176764840998418,3421,5.820699981283923,5593,9.51627447977813,13864,23.5890630051214,58773
"Wabash, IN Micro Area",47340,27.0,122,4.959349593495935,246,10.0,311,12.642276422764228,286,11.6260162601626,310,12.601626016260163,245,9.959349593495935,143,5.8130081300813,177,7.1951219512195115,344,13.983739837398373,2460
"Waco, TX Metro Area",47380,32.5,1315,3.258337876009713,2973,7.3665692056097924,3947,9.779969274988849,4678,11.591258238763071,4118,10.203677090044106,3143,7.787799197185192,3021,7.4855047326428465,3137,7.77293225630606,10934,27.092521928737796,40358
"Wahpeton, ND-MN Micro Area",47420,23.5,221,8.377558756633814,330,12.509476876421532,504,19.105382865807428,222,8.41546626231994,124,4.700530705079606,218,8.263836239575435,56,2.122820318423048,139,5.269143290371494,604,22.896133434420015,2638
"Walla Walla, WA Metro Area",47460,31.0,292,3.6655787095154406,519,6.5151895556113475,677,8.49861913130806,1052,13.206126035651518,917,11.511423550087873,502,6.301782575947779,726,9.113733366808937,805,10.105448154657294,1618,20.311323123273915,7966
"Wapakoneta, OH Micro Area",47540,22.8,244,5.3380004375410195,575,12.57930430977904,986,21.570772259899364,530,11.594837015970247,465,10.172828702690877,208,4.5504266024939835,337,7.372566178079194,160,3.500328155764603,708,15.488952089258367,4571
"Warner Robins, GA Metro Area",47580,28.6,1378,5.8685745922235,2408,10.255099867978364,3489,14.858822026319151,2533,10.787445168434052,1814,7.725395000212938,2055,8.751756739491503,1240,5.280865380520421,2510,10.689493633150207,4789,20.395213151058304,23481
"Warren, PA Micro Area",47620,24.1,177,4.934485642598271,404,11.26289378310566,530,14.775578477836632,520,14.49679397825481,396,11.0398661834402,290,8.084750487872874,111,3.094507945358238,181,5.045999442431001,463,12.907722330638416,3587
"Warrensburg, MO Micro Area",47660,27.8,191,2.5558677907132346,841,11.253847183192828,1066,14.264686203666532,786,10.517864311521476,1140,15.25491770373344,720,9.634684865515856,613,8.20286364244614,639,8.550782818145324,1032,13.809714973906061,7473
"Warsaw, IN Micro Area",47700,27.7,306,4.186619236557668,1239,16.951703379395266,785,10.740183335613628,677,9.262553016828567,732,10.015049938432071,603,8.250102613216583,581,7.949103844575181,432,5.910521275140238,1444,19.756464632644686,7309
"Washington, IN Micro Area",47780,24.8,256,7.771706132361871,265,8.044930176077717,606,18.397085610200364,282,8.561020036429873,156,4.735883424408015,284,8.62173649058895,275,8.348512446873102,155,4.705525197328476,518,15.725561627200971,3294
"Washington, NC Micro Area",47820,29.9,285,4.989495798319328,375,6.565126050420169,624,10.92436974789916,550,9.628851540616248,601,10.52170868347339,593,10.381652661064427,474,8.298319327731091,303,5.304621848739496,1048,18.34733893557423,5712
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",47900,29.0,28091,3.2788435163732075,67531,7.882367359802039,112735,13.158678004283706,118877,13.875585799576298,103170,12.042230094486627,77977,9.101647533951573,55803,6.513449316299673,69349,8.094568332098023,186313,21.746864549714907,856735
"Washington Court House, OH Micro Area",47920,24.7,365,8.488372093023255,389,9.046511627906977,402,9.348837209302326,775,18.023255813953487,520,12.093023255813954,193,4.488372093023256,186,4.325581395348837,237,5.511627906976744,709,16.48837209302326,4300
"Waterbury-Shelton, CT Metro Area",47930,31.4,2098,3.635418471668688,4312,7.471841968463004,6919,11.989256627967423,5930,10.275515508577369,6323,10.956506671287473,4731,8.1978859816323,3605,6.246750996361116,4722,8.182290764165657,15094,26.154912493501993,57710
"Waterloo-Cedar Falls, IA Metro Area",47940,28.2,854,4.006756122736229,2031,9.528948109223984,2811,13.18851459134841,2992,14.037721685277283,2190,10.274936661349347,1620,7.600638078258422,1269,5.9538331613024305,1330,6.2400300272121605,5088,23.871633668011636,21314
"Watertown, SD Micro Area",47980,24.7,147,3.648548026805659,485,12.037726482998263,562,13.948870687515512,700,17.374038222884092,308,7.644576818069,311,7.719036981881359,180,4.467609828741623,207,5.137751303052867,809,20.079424174733184,4029
"Watertown-Fort Atkinson, WI Micro Area",48020,25.0,435,4.6618797556531995,1459,15.636051870110384,1447,15.50744829064409,1069,11.456435537455793,1043,11.177794448612154,787,8.434251419997857,304,3.2579573464794773,577,6.183688779337691,1682,18.02593505519237,9331
"Watertown-Fort Drum, NY Metro Area",48060,28.3,919,4.289782009989264,2048,9.559818886243757,2465,11.50632497782757,2813,13.13074732763852,2758,12.874013910283342,1865,8.705596788498344,1182,5.517434532978575,2114,9.867898987069971,3988,18.61550669840825,21423
"Wausau, WI Metro Area",48140,25.5,723,4.782062305708049,2195,14.518155962695944,2287,15.12666181625769,1752,11.58806799391494,1125,7.440968318010451,1451,9.597195581718369,823,5.443481711753423,1236,8.175143858720816,2546,16.839738077915207,15119
"Waycross, GA Micro Area",48180,31.3,216,3.2737193088814793,547,8.290391027584116,534,8.093361624734769,539,8.169142164292209,637,9.654440739618066,742,11.24583207032434,356,5.395574416489845,391,5.926038193391936,1363,20.657775083358594,6598
"Waynesville, NC Micro Area",48200,29.8,309,4.619524592614741,505,7.549708476603378,681,10.18089400508297,690,10.315443265062042,554,8.282254447600538,483,7.220810285543429,380,5.6809687546718495,552,8.252354612049634,1282,19.165794588129764,6689
"Weatherford, OK Micro Area",48220,29.7,242,4.945840997343144,569,11.628857551604332,476,9.72818311874106,555,11.342734518700185,391,7.991007561823013,468,9.564684242795831,443,9.053750255466994,308,6.294706723891273,964,19.70161455139996,4893
"Weirton-Steubenville, WV-OH Metro Area",48260,27.8,871,6.484997394088303,1234,9.187700096791005,1761,13.11145856600402,1203,8.956890775072592,1201,8.941999851090761,989,7.363561909016454,655,4.876777604050331,939,6.991288809470627,2641,19.663465118010574,13431
"Wenatchee-East Wenatchee, WA Metro Area",48300,26.5,1226,7.537194147301118,1395,8.576171154555515,1955,12.018935202262387,2091,12.855035042419772,1804,11.090618467969998,1215,7.469568424935448,870,5.348579859830321,1158,7.119144227222426,2734,16.808065904340342,16266
"West Plains, MO Micro Area",48460,26.7,259,5.164506480558325,279,5.563310069790628,986,19.661016949152543,488,9.730807577268195,296,5.9022931206380855,351,6.999002991026919,237,4.725822532402792,315,6.281156530408774,1020,20.33898305084746,5015
"Wheeling, WV-OH Metro Area",48540,29.9,927,6.0093348891481915,1054,6.8326202515234025,1494,9.684947491248542,1291,8.368987423829898,1738,11.2666925969143,1237,8.018929080772722,945,6.1260210035005835,926,6.002852327239725,3356,21.755477764812653,15426
"Whitewater-Elkhorn, WI Micro Area",48580,26.9,484,3.8772730914043096,953,7.634382760554353,1671,13.386205239125209,2146,17.19138027717696,1494,11.968276856524874,841,6.737162541055835,869,6.961467595930465,589,4.71841704718417,2590,20.748217575903226,12483
"Wichita, KS Metro Area",48620,27.3,3856,4.323354636169975,9460,10.606570243300819,11969,13.419665881825315,12171,13.646148671375716,9568,10.727660051575288,7625,8.549164704563292,5119,5.739432671824195,6757,7.575961430653661,17232,19.320551631348806,89190
"Wichita Falls, TX Metro Area",48660,27.4,847,4.196809037756417,1997,9.894955901298188,2700,13.378257853532851,2401,11.89673966901199,2280,11.297195520761075,1262,6.2530968189475775,1289,6.386879397482906,1933,9.577841641066296,3387,16.782281240709544,20182
"Wildwood-The Villages, FL Metro Area",48680,36.2,265,3.327891498179078,776,9.745070953158358,629,7.899033027753359,510,6.4046213738540745,504,6.32927288710285,623,7.823684541002135,304,3.817656662062037,908,11.402737661685295,2239,28.11754363933191,7963
"Williamsport, PA Metro Area",48700,29.4,680,4.778300892417961,1339,9.409036610217132,1540,10.821446138711265,1318,9.261471435598342,1955,13.737615065701636,1641,11.531164359496874,641,4.504251282411636,1101,7.736631297870845,2953,20.7504743166327,14231
